date,Contenue
2022-03-24,"TotalEnergies étudie de nouveaux projets gaziers pour compenser la Russie total, 2 (crédit photo : Flickr / Stolk ) (Actualisé avec conférence) par Benjamin Mallet PARIS, 24 mars (Reuters) - TotalEnergies TTEF.PA étudie la possibilité d'investir dans de nouveaux projet gaziers pour s'adapter à la perte de production en provenance de Russie consécutive à la guerre en Ukraine, a déclaré jeudi son PDG, Patrick Pouyanné. Le groupe pétrolier, qui se développe à un rythme soutenu dans les énergies renouvelables et l'électricité, a annoncé mardi qu'il mettrait fin à ses achats de pétrole et produits pétroliers en provenance de Russie d'ici à la fin de l'année, après avoir décidé de ne plus y investir dans de nouveaux projets, tout en continuant d'approvisionner l'Europe en gaz russe. A lire aussi: TotalEnergies pas menacé par la suspension de certaines activités en Russie-Pouyanné TotalEnergies va stopper ses achats de pétrole et produits pétroliers russes TotalEnergies continue en outre d'exclure à ce stade de se retirer intégralement du pays, où il est particulièrement présent dans les actifs ou projets de gaz naturel liquéfié (GNL) Yamal LNG et Arctic LNG 2, à travers notamment une participation de 19,4% au capital de Novatek NVTK.MM . La Russie représente 10% de ses capitaux employés à fin 2021, soit 13,7 milliards de dollars, ainsi que 5% de ses cash-flows, 17% de sa production pétrolière et gazière et 21% de ses réserves (hors Arctic LNG 2). ""Le principal impact pour TotalEnergies, c'est que nous arrêtons toute croissance future dans le GNL en Russie. Mais nous avons un important portefeuille de projets et nous redéploierons notre capital vers d'autres opportunités"", a dit Patrick Pouyanné lors d'une présentation aux analystes de la stratégie du groupe en matière de lutte contre le changement climatique. Outre des projets de GNL existants aux Etats-Unis (Cameron), au Mexique, au Nigeria, au Mozambique, en Papouasie-Nouvelle-Guinée ou au Yémen, le PDG a notamment évoqué la possibilité que TotalEnergies investisse dans de nouvelles opportunités outre-Atlantique et a indiqué que son groupe était en train de ""revisiter"" des projets en Mer du Nord en raison des prix du gaz élevés en Europe. NOUVEAUX OBJECTIFS DE BAISSE DES ÉMISSIONS TotalEnergies a également annoncé jeudi de nouveaux objectifs de baisse des émissions des produits pétroliers vendus à ses clients à horizon 2030, dans le cadre d'une stratégie actualisée que le groupe soumettra à un vote consultatif de ses actionnaires lors de sa prochaine assemblée générale. Le groupe vise une réduction de plus de 30%, entre 2015 et 2030, des émissions des produits pétroliers vendus (""Scope 3 pétrole""). Il s'est aussi fixé de nouveaux objectifs de baisse de ses émissions de méthane à l'horizon 2025 (-50% par rapport à 2020) et 2030 (-80%) pour ""tendre vers le zéro méthane"", ainsi qu'en matière de brûlage de routine du gaz pour ses actifs opérés à l'horizon 2025, ""avant d'y mettre fin en 2030"". TotalEnergies a en outre décrit pour la première fois dans son rapport ce que seraient ses activités en 2050 pour lui permettre d'atteindre la neutralité carbone, ""ensemble avec la société"". A cette date, le groupe produirait environ 50% d'énergie sous forme d'électricité renouvelable avec les capacités de stockage correspondantes, soit environ 500 térawatts-heure (TWh) par an, ce qui suppose de développer environ 400 gigawatts (GW) de capacités renouvelables. Toujours en 2050, TotalEnergies ne produirait plus qu'environ 1 million de baril par jour (b/j) d'hydrocarbures - soit près de 4 fois moins qu'en 2030 -, essentiellement du gaz naturel liquéfié (GNL), à hauteur d'environ 700.000 b/j, et du pétrole à très faible coût pour le reste. Le groupe a répété qu'il visait un pic de production de pétrole au cours de la décennie pour atteindre de l'ordre de 1,4 mb/j en 2030. Pour le gaz, la croissance visée entre 2015 et 2030 est de l'ordre de 50% tandis que, pour l'électricité, l'objectif est de 120 TWh en 2030. Comme ses concurrents, TotalEnergies est soumis à une pression croissante de la part de certains investisseurs, qui lui demandent de prendre des engagements plus précis et contraignants en matière de lutte contre le changement climatique. L'an dernier, l'assemblée générale de TotalEnergies a néanmoins validé à près de 92% la stratégie de transition du groupe vers la neutralité carbone. En matière d'émissions de ses installations pétrolières et gazières (Scope 1 et 2), le groupe a confirmé jeudi viser au niveau mondial une baisse de 46 millions de tonnes de CO2 (Mt CO2e) en 2015 à moins de 40 Mt d'ici 2025 (15% de réduction), l'objectif restant également fixé à au moins 40% de réduction des émissions nettes à horizon 2030 par rapport à 2015. Concernant l'ensemble des produits utilisés par ses clients, le groupe a également réitéré son objectif d'atteindre en 2030 un niveau mondial d'émissions (Scope 3) inférieur en valeur absolue à celui de 2015, malgré une hausse de ses ventes d'énergie. (Reportage Benjamin Mallet, édité par Nicolas Delame et Jean-Michel Bélot) ((Rédaction de Paris ; + 33 1 49 49 50 00;))"
2022-03-25,"TotalEnergies complète son ambition vers la Neutralité Carbone (AOF) - A l’occasion de la publication du rapport Sustainability & Climate – 2022 Progress Report, TotalEnergies a présenté hier les avancées sur sa stratégie de transformation et la mise à jour de son ambition climat. vec un objectif de réduction de 40% de ses émissions nettes Scope 1+2 à horizon 2030 par rapport à 2015, TotalEnergies assure être en ligne avec les engagements pris par les pays ayant souscrit à un objectif de neutralité carbone en 2050, y compris l’Union européenne. TotalEnergies veut aller plus loin et complète son ambition en se fixant un nouvel objectif : Tle groupe réduira de plus de 30% les émissions liées aux ventes de produits pétroliers (Scope 3 Pétrole) à horizon 2030 par rapport à 2015. TotalEnergies complète également son ambition avec des objectifs de réduction des émissions de méthane à horizon 2025 (-50% vs 2020) et 2030 (-80% vs 2020), pour tendre vers le Zéro Méthane. Cette ambition s'appuie sur une politique d'investissements claire et disciplinée : sur la période 2022-2025, 50% des investissements iront à la croissance de l'offre d'énergies : 30% dans le développement des énergies décarbonées, dont 25% aux renouvelables et à l'électricité et 5% aux nouvelles molécules décarbonées (biofuels, biogaz, H2, e-fuels), et 20% à la poursuite du développement dans le gaz, essentiellement le GNL, énergie de la transition pour se substituer au charbon dans la production d'électricité. L'autre moitié des investissements sera destiné à maintenir et adapter les capacités existantes du système pétrolier et gazier amont et aval et gazier mondial de TotalEnergies : 30% à la maintenance et 20% à de nouveaux gisements à faibles coûts et faibles émissions et à l'exploration pour lutter contre le déclin naturel des champs et maintenir la production de pétrole. TotalEnergies décrit enfin, pour la première fois, sa vision 2050 d'un TotalEnergies Net Zéro, ensemble avec la société, produisant pour 50% de l'électricité renouvelable, pour 25% des nouvelles molécules décarbonées issues de la biomasse (biocarburants, biogaz) ou de l'électricité renouvelable (hydrogène, e-fuels) et pour 25% des hydrocarbures (pétrole et gaz) dont les émissions Scope 3 résiduelles de ses clients d'environ 100 MtCO2e seront intégralement capturées, recyclées ou compensées. AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2022-03-24,"TotalEnergies-Le représentant du groupe au conseil de Novatek pourrait devenir ""dormant""-PDG 24 mars (Reuters) - Patrick Pouyanné, PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une conférence avec des investisseurs : * QUE LE REPRÉSENTANT DU GROUPE AU CONSEIL DE NOVATEK NVTK.MM POURRAIT DEVENIR ""DORMANT""[ ] (Reportage Benjamin Mallet, édité par Matthieu Protard)"
2022-03-24,"TotalEnergies: dresse le bilan de sa stratégie durable (CercleFinance.com) - A l'occasion de la publication du rapport Sustainability & Climate - 2022 Progress Report, TotalEnergiesrevient sur les avancées de sa stratégie durable. TotalEnergies assure avoir accéléré son développement dans les renouvelables et l'électricité en 2021 et disposer de plus de 10 GW de capacités brutes installées de production d'électricité renouvelable. Dans le gaz, l'énergie de la transition, les ventes de GNL de TotalEnergies ont augmenté de 10% à 42 Mt et réalisées à 99% dans des pays Net Zéro. La société précise avoir baissé la part de ses ventes de produits pétroliers à 44% (contre 65% en 2015) faisant baisser les émissions de gaz à effet de serre liées aux produits pétroliers utilisés par ses clients (Scope 3) de 19%. TotalEnergies a aussi baissé très significativement les émissions de ses installations opérées (Scope 1+2) de 20% (vs 2015) et réduit de 14% l'empreinte carbone des produits vendus en Europe (vs 2015) 'Avec un objectif de réduction de 40% de ses émissions nettes Scope 1+2 à horizon 2030 par rapport à 2015, TotalEnergies est en ligne avec les engagements pris par les pays ayant souscrit à un objectif de neutralité carbone en 2050'."
2022-03-24,"TotalEnergies redirigera ailleurs le capital non investi en Russie-PDG 24 mars (Reuters) - Patrick Pouyanné, PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une conférence avec des investisseurs : * QUE LE CAPITAL QUI NE SERA PAS INVESTI EN RUSSIE SERA REDIRIGÉ AILLEURS (Reportage Benjamin Mallet, édité par Matthieu Protard)"
2022-03-24,"TotalEnergies revisite des projets gaziers en mer du Nord en raison des prix du gaz élevés-PDG 24 mars (Reuters) - Patrick Pouyanné, PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une conférence avec des investisseurs : * LE MONTANT DE $1,5 MD DE CASH-FLOW QUE REPRÉSENTE POUR LE GROUPE L'AMONT PÉTROLIER EN RUSSIE NE SERA PEUT-ÊTRE PAS DANS SES COMPTES EN 2022 * QUE LE GROUPE REVISITE DES PROJETS GAZIERS EN MER DU NORD EN RAISON DES PRIX DU GAZ ÉLEVÉS (Reportage Benjamin Mallet)"
2022-03-24,"Totalenergies étudie des opportunités dans Le GNL aux USA-PDG 24 mars (Reuters) - Patrick Pouyanné, PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une conférence avec des investisseurs : * QUE TOTALENERGIES ÉTUDIE DES OPPORTUNITÉS DANS LE GNL AUX ETATS-UNIS-PDG"
2022-03-30,"France-Pas de difficultés particulières dans l'acheminement du gaz, dit GRTgaz PARIS, 30 mars (Reuters) - GRTgaz, l'opérateur de la majeure partie du réseau de transport de gaz en France, a déclaré mercredi ne pas rencontrer à l’heure actuelle de difficulté particulière dans l'acheminement du gaz en raison des conséquences de l'invasion de l'Ukraine par la Russie. (Reportage Benjamin Mallet, rédigé par Matthieu Protard)"
2022-03-24,"TotalEnergies-Hors Arctic LNG 2, la Russie représentait 21% des réserves pétrolières et gazières du groupe fin 2021-présentation 24 mars (Reuters) - TotalEnergies TTEF.PA a indiqué jeudi dans une présentation aux investisseurs : * QUE LA RUSSIE REPRÉSENTAIT 21% DES RÉSERVES PÉTROLIÈRES ET GAZIÈRES DU GROUPE À FIN 2021, APRÈS RETRAIT D'ARCTIC LNG 2 DE CES RÉSERVES * QUE LA RUSSIE REPRÉSENTAIT POUR LE GROUPE 13,7 MDS DE DOLLARS DE CAPITAUX EMPLOYÉS À FIN 2021 Pour plus de détails, cliquez sur [ TTEF.PA ] (Rédaction de Paris)"
2022-03-30,"France-La CRE appelle à un ""effort collectif"" en matière de consommation d'énergie (Actualisé avec citations du président de la CRE) PARIS, 30 mars (Reuters) - Le président de la Commission de régulation de l'énergie (CRE) a appelé mercredi les Français à faire un ""effort collectif"" en matière de consommation d'énergie, tout en assurant que la France ne devrait pas rencontrer de problème d'approvisionnement en raison des conséquences de l'invasion de l'Ukraine par la Russie. ""Il nous faut collectivement faire un effort. J'ai bien dit collectivement. C'est un effort de solidarité, pour ceux qui le peuvent. Il n'y a pas d'obligation. C'est mieux comme ça"", a déclaré Jean-François Carenco sur BFM TV. ""Tout va bien se passer. C'est ma conviction absolue. Mais c'est normal de dire aux Français: 'faites attention quand même'. Si vous le pouvez, vous chauffez un peu moins. Si vous y pensez, vous éteignez la lumière. Si vous pouvez, vous roulez moins vite, ça consommera moins"", a-t-il ajouté. L'invasion de l'Ukraine par la Russie a fait flamber les prix de l'énergie et fait craindre des problèmes d'approvisionnement énergétique en Europe, principalement en gaz russe. (Rédigé par Matthieu Protard)"
